序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8885942,接收,14:48:20.161.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8885943,接收,14:48:20.161.0,0x00000407,标准帧,数据帧,0x04,2F 10 2E 10 ,
8885944,接收,14:48:20.161.0,0x00000408,标准帧,数据帧,0x04,07 B1 07 00 ,
8885945,接收,14:48:20.177.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8885946,接收,14:48:20.177.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8885947,接收,14:48:20.177.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E3 D7 E3 E3 E3 E4 ,
8885948,接收,14:48:20.177.0,0x00000506,标准帧,数据帧,0x07,2B 10 2F 10 92 E3 E3 ,
8885949,接收,14:48:20.193.0,0x00000509,标准帧,数据帧,0x03,3E 5E 01 ,
8885950,接收,14:48:20.193.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8885951,接收,14:48:20.193.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8885952,接收,14:48:20.193.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8885953,接收,14:48:20.259.0,0x00000301,标准帧,数据帧,0x08,3F 51 3E 4F 00 00 00 00 ,
8885954,接收,14:48:20.259.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8885955,接收,14:48:20.259.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8885956,接收,14:48:20.259.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8885957,接收,14:48:20.276.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8885958,接收,14:48:20.276.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8885959,接收,14:48:20.276.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8885960,接收,14:48:20.276.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8885961,接收,14:48:20.354.0,0x00000301,标准帧,数据帧,0x08,45 51 3E 4F 00 00 00 00 ,
8885962,接收,14:48:20.354.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8885963,接收,14:48:20.354.0,0x00000303,标准帧,数据帧,0x04,A2 28 00 00 ,
8885964,接收,14:48:20.354.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8885965,接收,14:48:20.368.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C D0 FF ,
8885966,接收,14:48:20.368.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8885967,接收,14:48:20.384.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8885968,接收,14:48:20.384.0,0x00000401,标准帧,数据帧,0x08,8A A2 00 00 00 00 00 00 ,
8885969,接收,14:48:20.447.0,0x00000301,标准帧,数据帧,0x08,45 51 41 4F 00 00 00 00 ,
8885970,接收,14:48:20.447.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8885971,接收,14:48:20.463.0,0x00000303,标准帧,数据帧,0x04,A2 28 00 00 ,
8885972,接收,14:48:20.463.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8885973,接收,14:48:20.480.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C D0 FF ,
8885974,接收,14:48:20.480.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8885975,接收,14:48:20.480.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8885976,接收,14:48:20.480.0,0x00000401,标准帧,数据帧,0x08,8A A2 00 00 00 00 00 00 ,
8885977,接收,14:48:20.545.0,0x00000301,标准帧,数据帧,0x08,45 51 3E 4F 00 00 00 00 ,
8885978,接收,14:48:20.545.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8885979,接收,14:48:20.569.0,0x00000303,标准帧,数据帧,0x04,A2 28 00 00 ,
8885980,接收,14:48:20.569.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8885981,接收,14:48:20.569.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8885982,接收,14:48:20.569.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8885983,接收,14:48:20.569.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8885984,接收,14:48:20.569.0,0x00000401,标准帧,数据帧,0x08,8A A2 00 00 00 00 00 00 ,
8885985,接收,14:48:20.657.0,0x00000301,标准帧,数据帧,0x08,45 51 3E 4F 00 00 00 00 ,
8885986,接收,14:48:20.657.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8885987,接收,14:48:20.657.0,0x00000303,标准帧,数据帧,0x04,A2 28 00 00 ,
8885988,接收,14:48:20.657.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8885989,接收,14:48:20.683.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CC FF ,
8885990,接收,14:48:20.683.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8885991,接收,14:48:20.683.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8885992,接收,14:48:20.683.0,0x00000401,标准帧,数据帧,0x08,8A A2 00 00 00 00 00 00 ,
8885993,接收,14:48:20.752.0,0x00000301,标准帧,数据帧,0x08,3F 51 3E 4F 00 00 00 00 ,
8885994,接收,14:48:20.752.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8885995,接收,14:48:20.752.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8885996,接收,14:48:20.756.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8885997,接收,14:48:20.766.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8885998,接收,14:48:20.766.0,0x0000030a,标准帧,数据帧,0x04,14 50 0E 50 ,
8885999,接收,14:48:20.783.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886000,接收,14:48:20.783.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886001,接收,14:48:20.847.0,0x00000301,标准帧,数据帧,0x08,3F 51 41 4F 00 00 00 00 ,
8886002,接收,14:48:20.847.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886003,接收,14:48:20.878.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886004,接收,14:48:20.878.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886005,接收,14:48:20.878.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886006,接收,14:48:20.878.0,0x0000030a,标准帧,数据帧,0x04,14 50 0E 50 ,
8886007,接收,14:48:20.878.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886008,接收,14:48:20.878.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886009,接收,14:48:20.944.0,0x00000301,标准帧,数据帧,0x08,3F 51 42 4F 00 00 00 00 ,
8886010,接收,14:48:20.944.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886011,接收,14:48:20.959.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886012,接收,14:48:20.959.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886013,接收,14:48:20.975.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886014,接收,14:48:20.975.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886015,接收,14:48:20.975.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886016,接收,14:48:20.975.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886017,接收,14:48:21.055.0,0x00000301,标准帧,数据帧,0x08,3F 51 45 4F 00 00 00 00 ,
8886018,接收,14:48:21.055.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886019,接收,14:48:21.070.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886020,接收,14:48:21.070.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886021,接收,14:48:21.070.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CC FF ,
8886022,接收,14:48:21.070.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886023,接收,14:48:21.070.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886024,接收,14:48:21.070.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886025,接收,14:48:21.151.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8886026,接收,14:48:21.151.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8886027,接收,14:48:21.151.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8886028,接收,14:48:21.151.0,0x00000301,标准帧,数据帧,0x08,3F 51 42 4F 00 00 00 00 ,
8886029,接收,14:48:21.151.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886030,接收,14:48:21.151.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8886031,接收,14:48:21.151.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8886032,接收,14:48:21.151.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886033,接收,14:48:21.151.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886034,接收,14:48:21.151.0,0x00000405,标准帧,数据帧,0x08,2C 10 2B 10 2C 10 2B 10 ,
8886035,接收,14:48:21.151.0,0x00000406,标准帧,数据帧,0x08,2E 10 2C 10 2C 10 2C 10 ,
8886036,接收,14:48:21.167.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C D0 FF ,
8886037,接收,14:48:21.167.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886038,接收,14:48:21.167.0,0x00000407,标准帧,数据帧,0x04,2F 10 2E 10 ,
8886039,接收,14:48:21.167.0,0x00000408,标准帧,数据帧,0x04,08 B1 07 00 ,
8886040,接收,14:48:21.181.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886041,接收,14:48:21.181.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886042,接收,14:48:21.181.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E2 D7 E3 E3 E3 E4 ,
8886043,接收,14:48:21.181.0,0x00000506,标准帧,数据帧,0x07,2B 10 2F 10 92 E2 E3 ,
8886044,接收,14:48:21.181.0,0x00000509,标准帧,数据帧,0x03,3E 5E 01 ,
8886045,接收,14:48:21.181.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8886046,接收,14:48:21.198.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8886047,接收,14:48:21.198.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8886048,接收,14:48:21.246.0,0x00000301,标准帧,数据帧,0x08,3F 51 3B 4F 00 00 00 00 ,
8886049,接收,14:48:21.246.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886050,接收,14:48:21.280.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886051,接收,14:48:21.280.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886052,接收,14:48:21.280.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886053,接收,14:48:21.280.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886054,接收,14:48:21.280.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886055,接收,14:48:21.280.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886056,接收,14:48:21.343.0,0x00000301,标准帧,数据帧,0x08,45 51 44 4F 00 00 00 00 ,
8886057,接收,14:48:21.343.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886058,接收,14:48:21.358.0,0x00000303,标准帧,数据帧,0x04,A2 28 00 00 ,
8886059,接收,14:48:21.358.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886060,接收,14:48:21.376.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886061,接收,14:48:21.376.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886062,接收,14:48:21.376.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886063,接收,14:48:21.376.0,0x00000401,标准帧,数据帧,0x08,8A A2 00 00 00 00 00 00 ,
8886064,接收,14:48:21.454.0,0x00000301,标准帧,数据帧,0x08,45 51 44 4F 00 00 00 00 ,
8886065,接收,14:48:21.454.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886066,接收,14:48:21.472.0,0x00000303,标准帧,数据帧,0x04,A2 28 00 00 ,
8886067,接收,14:48:21.472.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886068,接收,14:48:21.472.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CC FF ,
8886069,接收,14:48:21.472.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886070,接收,14:48:21.472.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886071,接收,14:48:21.472.0,0x00000401,标准帧,数据帧,0x08,8A A2 00 00 00 00 00 00 ,
8886072,接收,14:48:21.551.0,0x00000301,标准帧,数据帧,0x08,3F 51 45 4F 00 00 00 00 ,
8886073,接收,14:48:21.551.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886074,接收,14:48:21.551.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886075,接收,14:48:21.551.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886076,接收,14:48:21.566.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886077,接收,14:48:21.566.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8886078,接收,14:48:21.582.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886079,接收,14:48:21.582.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886080,接收,14:48:21.646.0,0x00000301,标准帧,数据帧,0x08,3F 51 41 4F 00 00 00 00 ,
8886081,接收,14:48:21.646.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886082,接收,14:48:21.689.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886083,接收,14:48:21.689.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886084,接收,14:48:21.689.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CC FF ,
8886085,接收,14:48:21.689.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8886086,接收,14:48:21.689.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886087,接收,14:48:21.689.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886088,接收,14:48:21.744.0,0x00000301,标准帧,数据帧,0x08,3F 51 3D 4F 00 00 00 00 ,
8886089,接收,14:48:21.744.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886090,接收,14:48:21.762.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886091,接收,14:48:21.762.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886092,接收,14:48:21.762.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886093,接收,14:48:21.762.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886094,接收,14:48:21.775.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886095,接收,14:48:21.775.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886096,接收,14:48:21.855.0,0x00000301,标准帧,数据帧,0x08,3F 51 40 4F 00 00 00 00 ,
8886097,接收,14:48:21.855.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886098,接收,14:48:21.870.0,0x00000303,标准帧,数据帧,0x04,A0 28 00 00 ,
8886099,接收,14:48:21.870.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886100,接收,14:48:21.870.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C D0 FF ,
8886101,接收,14:48:21.870.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886102,接收,14:48:21.870.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886103,接收,14:48:21.870.0,0x00000401,标准帧,数据帧,0x08,80 A2 00 00 00 00 00 00 ,
8886104,接收,14:48:21.950.0,0x00000301,标准帧,数据帧,0x08,49 51 40 4F 00 00 00 00 ,
8886105,接收,14:48:21.950.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886106,接收,14:48:21.950.0,0x00000303,标准帧,数据帧,0x04,A5 28 00 00 ,
8886107,接收,14:48:21.950.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886108,接收,14:48:21.969.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886109,接收,14:48:21.969.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886110,接收,14:48:21.969.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886111,接收,14:48:21.969.0,0x00000401,标准帧,数据帧,0x08,94 A2 00 00 00 00 00 00 ,
8886112,接收,14:48:22.046.0,0x00000301,标准帧,数据帧,0x08,49 51 44 4F 00 00 00 00 ,
8886113,接收,14:48:22.046.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886114,接收,14:48:22.062.0,0x00000303,标准帧,数据帧,0x04,A5 28 00 00 ,
8886115,接收,14:48:22.062.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886116,接收,14:48:22.080.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CC FF ,
8886117,接收,14:48:22.080.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886118,接收,14:48:22.080.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886119,接收,14:48:22.080.0,0x00000401,标准帧,数据帧,0x08,94 A2 00 00 00 00 00 00 ,
8886120,接收,14:48:22.143.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8886121,接收,14:48:22.143.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8886122,接收,14:48:22.143.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8886123,接收,14:48:22.143.0,0x00000301,标准帧,数据帧,0x08,4E 51 3B 4F 00 00 00 00 ,
8886124,接收,14:48:22.143.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886125,接收,14:48:22.143.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8886126,接收,14:48:22.143.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8886127,接收,14:48:22.157.0,0x00000303,标准帧,数据帧,0x04,A7 28 00 00 ,
8886128,接收,14:48:22.157.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886129,接收,14:48:22.157.0,0x00000405,标准帧,数据帧,0x08,2C 10 2B 10 2C 10 2B 10 ,
8886130,接收,14:48:22.157.0,0x00000406,标准帧,数据帧,0x08,2E 10 2C 10 2C 10 2C 10 ,
8886131,接收,14:48:22.174.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C D2 FF ,
8886132,接收,14:48:22.174.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886133,接收,14:48:22.174.0,0x00000407,标准帧,数据帧,0x04,2F 10 2F 10 ,
8886134,接收,14:48:22.174.0,0x00000408,标准帧,数据帧,0x04,09 B1 07 00 ,
8886135,接收,14:48:22.174.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886136,接收,14:48:22.174.0,0x00000401,标准帧,数据帧,0x08,9D A2 00 00 00 00 00 00 ,
8886137,接收,14:48:22.174.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E2 D7 E3 E3 E3 E4 ,
8886138,接收,14:48:22.174.0,0x00000506,标准帧,数据帧,0x07,2B 10 2F 10 92 E2 E3 ,
8886139,接收,14:48:22.189.0,0x00000509,标准帧,数据帧,0x03,3E 5E 01 ,
8886140,接收,14:48:22.189.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8886141,接收,14:48:22.204.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8886142,接收,14:48:22.204.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8886143,接收,14:48:22.253.0,0x00000301,标准帧,数据帧,0x08,4E 51 3D 4F 00 00 00 00 ,
8886144,接收,14:48:22.253.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886145,接收,14:48:22.284.0,0x00000303,标准帧,数据帧,0x04,A7 28 00 00 ,
8886146,接收,14:48:22.284.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886147,接收,14:48:22.284.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886148,接收,14:48:22.284.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886149,接收,14:48:22.284.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886150,接收,14:48:22.284.0,0x00000401,标准帧,数据帧,0x08,9D A2 00 00 00 00 00 00 ,
8886151,接收,14:48:22.348.0,0x00000301,标准帧,数据帧,0x08,49 51 3E 4F 00 00 00 00 ,
8886152,接收,14:48:22.348.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886153,接收,14:48:22.365.0,0x00000303,标准帧,数据帧,0x04,A5 28 00 00 ,
8886154,接收,14:48:22.365.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886155,接收,14:48:22.365.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C D0 FF ,
8886156,接收,14:48:22.365.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8886157,接收,14:48:22.384.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886158,接收,14:48:22.384.0,0x00000401,标准帧,数据帧,0x08,94 A2 00 00 00 00 00 00 ,
8886159,接收,14:48:22.454.0,0x00000301,标准帧,数据帧,0x08,49 51 3E 4F 00 00 00 00 ,
8886160,接收,14:48:22.454.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886161,接收,14:48:22.477.0,0x00000303,标准帧,数据帧,0x04,A5 28 00 00 ,
8886162,接收,14:48:22.477.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886163,接收,14:48:22.477.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C D0 FF ,
8886164,接收,14:48:22.477.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8886165,接收,14:48:22.477.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886166,接收,14:48:22.477.0,0x00000401,标准帧,数据帧,0x08,94 A2 00 00 00 00 00 00 ,
8886167,接收,14:48:22.541.0,0x00000301,标准帧,数据帧,0x08,4E 51 40 4F 00 00 00 00 ,
8886168,接收,14:48:22.541.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886169,接收,14:48:22.558.0,0x00000303,标准帧,数据帧,0x04,A7 28 00 00 ,
8886170,接收,14:48:22.558.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886171,接收,14:48:22.575.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886172,接收,14:48:22.575.0,0x0000030a,标准帧,数据帧,0x04,14 50 04 50 ,
8886173,接收,14:48:22.575.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886174,接收,14:48:22.575.0,0x00000401,标准帧,数据帧,0x08,9D A2 00 00 00 00 00 00 ,
8886175,接收,14:48:22.654.0,0x00000301,标准帧,数据帧,0x08,4E 51 40 4F 00 00 00 00 ,
8886176,接收,14:48:22.654.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886177,接收,14:48:22.673.0,0x00000303,标准帧,数据帧,0x04,A7 28 00 00 ,
8886178,接收,14:48:22.673.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886179,接收,14:48:22.673.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C CE FF ,
8886180,接收,14:48:22.673.0,0x0000030a,标准帧,数据帧,0x04,14 50 04 50 ,
8886181,接收,14:48:22.673.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886182,接收,14:48:22.673.0,0x00000401,标准帧,数据帧,0x08,9D A2 00 00 00 00 00 00 ,
8886183,接收,14:48:22.752.0,0x00000301,标准帧,数据帧,0x08,4E 51 40 4F 00 00 00 00 ,
8886184,接收,14:48:22.752.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886185,接收,14:48:22.752.0,0x00000303,标准帧,数据帧,0x04,A7 28 00 00 ,
8886186,接收,14:48:22.752.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8886187,接收,14:48:22.766.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0E 3C D2 FF ,
8886188,接收,14:48:22.766.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8886189,接收,14:48:22.785.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8886190,接收,14:48:22.785.0,0x00000401,标准帧,数据帧,0x08,9D A2 00 00 00 00 00 00 ,
8886191,接收,14:48:22.848.0,0x00000301,标准帧,数据帧,0x08,4E 51 41 4F 00 00 00 00 ,
8886192,接收,14:48:22.848.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8886193,接收,14:48:22.878.0,0x00000303,标准帧,数据帧,0x04,A7 28 00 00 ,
8886194,接收,14:48:22.878.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
