Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX),Unnamed: 8
2834,Receive,19:10:34.538.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D0 FF ,
2835,Receive,19:10:34.538.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2836,Receive,19:10:34.538.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2837,Receive,19:10:34.538.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2838,Receive,19:10:34.611.0,0x00000301,Standard,Data,0x08,6D 3C 17 3C 00 00 00 00 ,
2839,Receive,19:10:34.611.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2840,Receive,19:10:34.619.0,0x00000303,Standard,Data,0x04,B2 00 36 1E ,
2841,Receive,19:10:34.619.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2842,Receive,19:10:34.629.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C CE FF ,
2843,Receive,19:10:34.629.0,0x0000030a,Standard,Data,0x04,5E 3C 69 3B ,
2844,Receive,19:10:34.638.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2845,Receive,19:10:34.638.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2846,Receive,19:10:34.717.0,0x00000301,Standard,Data,0x08,6D 3C 11 3C 00 00 00 00 ,
2847,Receive,19:10:34.717.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2848,Receive,19:10:34.721.0,0x00000303,Standard,Data,0x04,B2 00 36 1E ,
2849,Receive,19:10:34.721.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2850,Receive,19:10:34.741.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 80 3C D2 FF ,
2851,Receive,19:10:34.741.0,0x0000030a,Standard,Data,0x04,5E 3C 69 3B ,
2852,Receive,19:10:34.741.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2853,Receive,19:10:34.741.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2854,Receive,19:10:34.813.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2855,Receive,19:10:34.813.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
2856,Receive,19:10:34.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2857,Receive,19:10:34.813.0,0x00000301,Standard,Data,0x08,68 3C 1A 3C 00 00 00 00 ,
2858,Receive,19:10:34.813.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2859,Receive,19:10:34.813.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
2860,Receive,19:10:34.813.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
2861,Receive,19:10:34.817.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2862,Receive,19:10:34.817.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2863,Receive,19:10:34.820.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 14 0C ,
2864,Receive,19:10:34.820.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
2865,Receive,19:10:34.832.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7D 3C D6 FF ,
2866,Receive,19:10:34.832.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2867,Receive,19:10:34.832.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
2868,Receive,19:10:34.832.0,0x00000408,Standard,Data,0x04,87 09 00 00 ,
2869,Receive,19:10:34.839.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2870,Receive,19:10:34.839.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2871,Receive,19:10:34.839.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E8 E5 ,
2872,Receive,19:10:34.840.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
2873,Receive,19:10:34.848.0,0x00000509,Standard,Data,0x03,3F 87 01 ,
2874,Receive,19:10:34.848.0,0x0000050a,Standard,Data,0x03,E6 E6 E7 ,
2875,Receive,19:10:34.860.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2876,Receive,19:10:34.860.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
2877,Receive,19:10:34.915.0,0x00000301,Standard,Data,0x08,68 3C 13 3C 00 00 00 00 ,
2878,Receive,19:10:34.916.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2879,Receive,19:10:34.936.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2880,Receive,19:10:34.936.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2881,Receive,19:10:34.941.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D2 FF ,
2882,Receive,19:10:34.941.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2883,Receive,19:10:34.941.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2884,Receive,19:10:34.941.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2885,Receive,19:10:35.012.0,0x00000301,Standard,Data,0x08,6D 3C 18 3C 00 00 00 00 ,
2886,Receive,19:10:35.012.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2887,Receive,19:10:35.020.0,0x00000303,Standard,Data,0x04,B2 00 36 1E ,
2888,Receive,19:10:35.020.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2889,Receive,19:10:35.028.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D2 FF ,
2890,Receive,19:10:35.028.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2891,Receive,19:10:35.039.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2892,Receive,19:10:35.039.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2893,Receive,19:10:35.116.0,0x00000301,Standard,Data,0x08,6D 3C 0C 3C 00 00 00 00 ,
2894,Receive,19:10:35.116.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2895,Receive,19:10:35.138.0,0x00000303,Standard,Data,0x04,B2 00 36 1E ,
2896,Receive,19:10:35.138.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2897,Receive,19:10:35.138.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
2898,Receive,19:10:35.138.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2899,Receive,19:10:35.138.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2900,Receive,19:10:35.138.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2901,Receive,19:10:35.210.0,0x00000301,Standard,Data,0x08,68 3C 14 3C 00 00 00 00 ,
2902,Receive,19:10:35.210.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2903,Receive,19:10:35.219.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2904,Receive,19:10:35.219.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2905,Receive,19:10:35.229.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
2906,Receive,19:10:35.229.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2907,Receive,19:10:35.238.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2908,Receive,19:10:35.238.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2909,Receive,19:10:35.316.0,0x00000301,Standard,Data,0x08,68 3C 12 3C 00 00 00 00 ,
2910,Receive,19:10:35.316.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2911,Receive,19:10:35.337.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2912,Receive,19:10:35.337.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2913,Receive,19:10:35.337.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D2 FF ,
2914,Receive,19:10:35.337.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2915,Receive,19:10:35.337.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2916,Receive,19:10:35.341.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2917,Receive,19:10:35.411.0,0x00000301,Standard,Data,0x08,68 3C 17 3C 00 00 00 00 ,
2918,Receive,19:10:35.411.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2919,Receive,19:10:35.417.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2920,Receive,19:10:35.417.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2921,Receive,19:10:35.428.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D2 FF ,
2922,Receive,19:10:35.428.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2923,Receive,19:10:35.439.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2924,Receive,19:10:35.439.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2925,Receive,19:10:35.516.0,0x00000301,Standard,Data,0x08,68 3C 10 3C 00 00 00 00 ,
2926,Receive,19:10:35.516.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2927,Receive,19:10:35.539.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2928,Receive,19:10:35.539.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2929,Receive,19:10:35.539.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7D 3C CE FF ,
2930,Receive,19:10:35.539.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2931,Receive,19:10:35.539.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2932,Receive,19:10:35.539.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2933,Receive,19:10:35.609.0,0x00000301,Standard,Data,0x08,68 3C 15 3C 00 00 00 00 ,
2934,Receive,19:10:35.610.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2935,Receive,19:10:35.619.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2936,Receive,19:10:35.619.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2937,Receive,19:10:35.627.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D2 FF ,
2938,Receive,19:10:35.627.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
2939,Receive,19:10:35.638.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2940,Receive,19:10:35.638.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2941,Receive,19:10:35.716.0,0x00000301,Standard,Data,0x08,68 3C 0E 3C 00 00 00 00 ,
2942,Receive,19:10:35.716.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2943,Receive,19:10:35.739.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2944,Receive,19:10:35.739.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2945,Receive,19:10:35.739.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D0 FF ,
2946,Receive,19:10:35.739.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
2947,Receive,19:10:35.739.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2948,Receive,19:10:35.739.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2949,Receive,19:10:35.813.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2950,Receive,19:10:35.813.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
2951,Receive,19:10:35.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2952,Receive,19:10:35.813.0,0x00000301,Standard,Data,0x08,68 3C 15 3C 00 00 00 00 ,
2953,Receive,19:10:35.813.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2954,Receive,19:10:35.813.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
2955,Receive,19:10:35.813.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
2956,Receive,19:10:35.813.0,0x00000507,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2957,Receive,19:10:35.816.0,0x00000508,Standard,Data,0x08,AF 36 AF 36 0B 01 01 00 ,
2958,Receive,19:10:35.821.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2959,Receive,19:10:35.821.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2960,Receive,19:10:35.821.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 14 0C ,
2961,Receive,19:10:35.821.0,0x00000406,Standard,Data,0x08,07 0C 1A 0C 17 0C 14 0C ,
2962,Receive,19:10:35.821.0,0x0000050b,Standard,Data,0x08,AF 36 AF 36 11 03 04 A5 ,
2963,Receive,19:10:35.821.0,0x0000050c,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2964,Receive,19:10:35.830.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
2965,Receive,19:10:35.830.0,0x0000030a,Standard,Data,0x04,59 3C 64 3B ,
2966,Receive,19:10:35.830.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
2967,Receive,19:10:35.830.0,0x00000408,Standard,Data,0x04,88 09 00 00 ,
2968,Receive,19:10:35.830.0,0x0000050c,Standard,Data,0x08,02 00 00 00 00 00 00 00 ,
2969,Receive,19:10:35.830.0,0x0000050c,Standard,Data,0x08,04 00 00 00 00 00 00 00 ,
2970,Receive,19:10:35.838.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2971,Receive,19:10:35.838.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2972,Receive,19:10:35.839.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D1 E5 E5 E8 E5 ,
2973,Receive,19:10:35.839.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
2974,Receive,19:10:35.840.0,0x0000050c,Standard,Data,0x08,06 00 00 00 00 00 00 00 ,
2975,Receive,19:10:35.840.0,0x0000050c,Standard,Data,0x08,08 00 00 00 00 00 00 00 ,
2976,Receive,19:10:35.849.0,0x00000509,Standard,Data,0x03,3F 87 01 ,
2977,Receive,19:10:35.849.0,0x0000050a,Standard,Data,0x03,E6 E6 E7 ,
2978,Receive,19:10:35.850.0,0x0000050c,Standard,Data,0x08,0A 00 00 00 00 00 00 00 ,
2979,Receive,19:10:35.850.0,0x0000050d,Standard,Data,0x08,02 97 01 00 00 00 00 00 ,
2980,Receive,19:10:35.858.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2981,Receive,19:10:35.858.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
2982,Receive,19:10:35.860.0,0x0000050d,Standard,Data,0x08,03 40 07 00 00 00 00 00 ,
2983,Receive,19:10:35.860.0,0x0000050d,Standard,Data,0x08,04 44 00 00 00 00 00 00 ,
2984,Receive,19:10:35.868.0,0x0000050d,Standard,Data,0x08,05 22 9E 04 00 00 00 00 ,
2985,Receive,19:10:35.868.0,0x0000050d,Standard,Data,0x08,06 00 00 00 00 00 00 00 ,
2986,Receive,19:10:35.878.0,0x0000050e,Standard,Data,0x08,12 39 00 00 C4 4A 00 00 ,
2987,Receive,19:10:35.878.0,0x0000050f,Standard,Data,0x08,00 00 00 00 03 00 00 00 ,
2988,Receive,19:10:35.889.0,0x0000050f,Standard,Data,0x08,0A 53 44 32 34 31 32 4D ,
2989,Receive,19:10:35.889.0,0x0000050f,Standard,Data,0x08,0B 42 41 54 32 30 31 30 ,
2990,Receive,19:10:35.899.0,0x0000050f,Standard,Data,0x08,0C 32 34 37 00 00 00 00 ,
2991,Receive,19:10:35.899.0,0x0000050f,Standard,Data,0x08,0F 00 00 00 00 00 00 00 ,
2992,Receive,19:10:35.916.0,0x00000301,Standard,Data,0x08,68 3C 0E 3C 00 00 00 00 ,
2993,Receive,19:10:35.916.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2994,Receive,19:10:35.916.0,0x0000050f,Standard,Data,0x08,10 00 00 00 00 00 00 00 ,
2995,Receive,19:10:35.916.0,0x0000050f,Standard,Data,0x08,11 00 00 00 00 00 00 00 ,
2996,Receive,19:10:35.920.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2997,Receive,19:10:35.920.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2998,Receive,19:10:35.920.0,0x0000050f,Standard,Data,0x08,18 67 65 38 61 37 65 00 ,
2999,Receive,19:10:35.920.0,0x0000050f,Standard,Data,0x08,19 E8 07 08 00 64 00 00 ,
3000,Receive,19:10:35.937.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D6 FF ,
3001,Receive,19:10:35.938.0,0x0000030a,Standard,Data,0x04,59 3C 64 3B ,
3002,Receive,19:10:35.938.0,0x0000050f,Standard,Data,0x08,1A 00 00 00 00 00 00 00 ,
3003,Receive,19:10:35.938.0,0x0000050f,Standard,Data,0x08,1B 00 00 00 00 00 00 00 ,
3004,Receive,19:10:35.942.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3005,Receive,19:10:35.942.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3006,Receive,19:10:35.942.0,0x0000050f,Standard,Data,0x08,1C 00 00 00 00 00 00 00 ,
3007,Receive,19:10:35.942.0,0x0000050f,Standard,Data,0x08,1D 00 00 00 00 00 00 00 ,
3008,Receive,19:10:35.949.0,0x00000703,Standard,Data,0x02,00 00 ,
3009,Receive,19:10:35.949.0,0x00000704,Standard,Data,0x08,00 00 00 00 00 00 00 01 ,
3010,Receive,19:10:35.959.0,0x00000704,Standard,Data,0x08,01 00 00 00 00 00 00 00 ,
3011,Receive,19:10:35.959.0,0x00000704,Standard,Data,0x08,02 00 00 00 00 00 00 00 ,
3012,Receive,19:10:35.968.0,0x00000704,Standard,Data,0x08,03 00 00 00 00 00 00 00 ,
3013,Receive,19:10:35.968.0,0x00000704,Standard,Data,0x08,04 00 00 00 00 00 00 00 ,
3014,Receive,19:10:35.979.0,0x00000704,Standard,Data,0x08,05 00 00 00 00 00 00 00 ,
3015,Receive,19:10:35.979.0,0x00000704,Standard,Data,0x08,06 00 00 A7 09 00 00 00 ,
3016,Receive,19:10:35.989.0,0x00000704,Standard,Data,0x08,07 00 00 00 00 00 00 00 ,
3017,Receive,19:10:35.989.0,0x00000704,Standard,Data,0x08,08 00 00 00 00 00 00 00 ,
3018,Receive,19:10:35.999.0,0x00000704,Standard,Data,0x08,0B 00 00 00 00 00 00 00 ,
3019,Receive,19:10:35.999.0,0x00000704,Standard,Data,0x08,0D 00 00 00 00 CE CE 00 ,
3020,Receive,19:10:36.012.0,0x00000301,Standard,Data,0x08,68 3C 18 3C 00 00 00 00 ,
3021,Receive,19:10:36.012.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3022,Receive,19:10:36.012.0,0x00000704,Standard,Data,0x08,0E 00 00 00 00 00 00 00 ,
3023,Receive,19:10:36.012.0,0x00000704,Standard,Data,0x08,0F 00 00 00 00 00 00 00 ,
3024,Receive,19:10:36.021.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
3025,Receive,19:10:36.021.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
3026,Receive,19:10:36.021.0,0x00000704,Standard,Data,0x08,10 00 00 00 00 00 00 00 ,
3027,Receive,19:10:36.021.0,0x00000704,Standard,Data,0x08,11 00 00 00 00 00 00 00 ,
3028,Receive,19:10:36.030.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7D 3C D6 FF ,
3029,Receive,19:10:36.030.0,0x0000030a,Standard,Data,0x04,59 3C 64 3B ,
3030,Receive,19:10:36.030.0,0x00000704,Standard,Data,0x08,12 00 00 00 00 00 00 00 ,
3031,Receive,19:10:36.030.0,0x00000704,Standard,Data,0x08,13 00 00 00 00 00 00 00 ,
3032,Receive,19:10:36.039.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3033,Receive,19:10:36.039.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3034,Receive,19:10:36.113.0,0x00000301,Standard,Data,0x08,68 3C 15 3C 00 00 00 00 ,
3035,Receive,19:10:36.113.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3036,Receive,19:10:36.119.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
3037,Receive,19:10:36.119.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
3038,Receive,19:10:36.140.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D0 FF ,
3039,Receive,19:10:36.140.0,0x0000030a,Standard,Data,0x04,59 3C 64 3B ,
3040,Receive,19:10:36.140.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3041,Receive,19:10:36.140.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3042,Receive,19:10:36.210.0,0x00000301,Standard,Data,0x08,68 3C 15 3C 00 00 00 00 ,
3043,Receive,19:10:36.210.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3044,Receive,19:10:36.218.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
3045,Receive,19:10:36.218.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
3046,Receive,19:10:36.229.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
3047,Receive,19:10:36.229.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
3048,Receive,19:10:36.239.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3049,Receive,19:10:36.239.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3050,Receive,19:10:36.314.0,0x00000301,Standard,Data,0x08,68 3C 14 3C 00 00 00 00 ,
3051,Receive,19:10:36.314.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3052,Receive,19:10:36.319.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
3053,Receive,19:10:36.319.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
3054,Receive,19:10:36.338.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C CE FF ,
3055,Receive,19:10:36.338.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
3056,Receive,19:10:36.339.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3057,Receive,19:10:36.339.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3058,Receive,19:10:36.411.0,0x00000301,Standard,Data,0x08,68 3C 1A 3C 00 00 00 00 ,
3059,Receive,19:10:36.411.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3060,Receive,19:10:36.419.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
3061,Receive,19:10:36.419.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
3062,Receive,19:10:36.428.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D2 FF ,
3063,Receive,19:10:36.428.0,0x0000030a,Standard,Data,0x04,59 3C 5F 3B ,
3064,Receive,19:10:36.438.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3065,Receive,19:10:36.438.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3066,Receive,19:10:36.515.0,0x00000301,Standard,Data,0x08,68 3C 14 3C 00 00 00 00 ,
3067,Receive,19:10:36.515.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3068,Receive,19:10:36.538.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
3069,Receive,19:10:36.539.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
3070,Receive,19:10:36.539.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 80 3C D4 FF ,
3071,Receive,19:10:36.539.0,0x0000030a,Standard,Data,0x04,59 3C 5F 3B ,
3072,Receive,19:10:36.539.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3073,Receive,19:10:36.539.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3074,Receive,19:10:36.611.0,0x00000301,Standard,Data,0x08,68 3C 16 3C 00 00 00 00 ,
3075,Receive,19:10:36.611.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3076,Receive,19:10:36.618.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
3077,Receive,19:10:36.618.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
3078,Receive,19:10:36.629.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
3079,Receive,19:10:36.629.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
3080,Receive,19:10:36.638.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3081,Receive,19:10:36.638.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3082,Receive,19:10:36.716.0,0x00000301,Standard,Data,0x08,68 3C 11 3C 00 00 00 00 ,
3083,Receive,19:10:36.716.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3084,Receive,19:10:36.738.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
3085,Receive,19:10:36.738.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
3086,Receive,19:10:36.738.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
3087,Receive,19:10:36.738.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
3088,Receive,19:10:36.738.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
3089,Receive,19:10:36.738.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
3090,Receive,19:10:36.813.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
3091,Receive,19:10:36.813.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
3092,Receive,19:10:36.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
3093,Receive,19:10:36.813.0,0x00000301,Standard,Data,0x08,68 3C 15 3C 00 00 00 00 ,
3094,Receive,19:10:36.813.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
3095,Receive,19:10:36.813.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
3096,Receive,19:10:36.813.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
3097,Receive,19:10:36.817.0,0x00000303,Standard,Data,0x04,B2 00 34 1E ,
