序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8856751,接收,14:42:06.782.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856752,接收,14:42:06.846.0,0x00000301,标准帧,数据帧,0x08,EF 50 FA 4F 00 00 00 00 ,
8856753,接收,14:42:06.846.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856754,接收,14:42:06.878.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8856755,接收,14:42:06.878.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856756,接收,14:42:06.878.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C DC FF ,
8856757,接收,14:42:06.878.0,0x0000030a,标准帧,数据帧,0x04,14 50 04 50 ,
8856758,接收,14:42:06.878.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856759,接收,14:42:06.878.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856760,接收,14:42:06.943.0,0x00000301,标准帧,数据帧,0x08,EF 50 FD 4F 00 00 00 00 ,
8856761,接收,14:42:06.943.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856762,接收,14:42:06.960.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8856763,接收,14:42:06.960.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856764,接收,14:42:06.960.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C D4 FF ,
8856765,接收,14:42:06.960.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8856766,接收,14:42:06.976.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856767,接收,14:42:06.976.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856768,接收,14:42:07.054.0,0x00000301,标准帧,数据帧,0x08,EF 50 FB 4F 00 00 00 00 ,
8856769,接收,14:42:07.054.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856770,接收,14:42:07.070.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8856771,接收,14:42:07.070.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856772,接收,14:42:07.070.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C DA FF ,
8856773,接收,14:42:07.070.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8856774,接收,14:42:07.070.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856775,接收,14:42:07.070.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856776,接收,14:42:07.150.0,0x00000301,标准帧,数据帧,0x08,EF 50 FA 4F 00 00 00 00 ,
8856777,接收,14:42:07.150.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856778,接收,14:42:07.150.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8856779,接收,14:42:07.150.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856780,接收,14:42:07.167.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D4 FF ,
8856781,接收,14:42:07.167.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856782,接收,14:42:07.183.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856783,接收,14:42:07.183.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856784,接收,14:42:07.248.0,0x00000301,标准帧,数据帧,0x08,EF 50 FA 4F 00 00 00 00 ,
8856785,接收,14:42:07.248.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856786,接收,14:42:07.278.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8856787,接收,14:42:07.278.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856788,接收,14:42:07.278.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8856789,接收,14:42:07.278.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856790,接收,14:42:07.278.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856791,接收,14:42:07.278.0,0x00000401,标准帧,数据帧,0x08,D6 A1 00 00 00 00 00 00 ,
8856792,接收,14:42:07.346.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856793,接收,14:42:07.346.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8856794,接收,14:42:07.346.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856795,接收,14:42:07.346.0,0x00000301,标准帧,数据帧,0x08,EB 50 F7 4F 00 00 00 00 ,
8856796,接收,14:42:07.346.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856797,接收,14:42:07.346.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8856798,接收,14:42:07.346.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8856799,接收,14:42:07.361.0,0x00000303,标准帧,数据帧,0x04,75 28 00 00 ,
8856800,接收,14:42:07.361.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856801,接收,14:42:07.361.0,0x00000405,标准帧,数据帧,0x08,2C 10 2B 10 2A 10 2E 10 ,
8856802,接收,14:42:07.361.0,0x00000406,标准帧,数据帧,0x08,2A 10 2E 10 2B 10 2C 10 ,
8856803,接收,14:42:07.361.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C DA FF ,
8856804,接收,14:42:07.361.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8856805,接收,14:42:07.361.0,0x00000407,标准帧,数据帧,0x04,2B 10 2B 10 ,
8856806,接收,14:42:07.361.0,0x00000408,标准帧,数据帧,0x04,D5 AF 07 00 ,
8856807,接收,14:42:07.375.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856808,接收,14:42:07.375.0,0x00000401,标准帧,数据帧,0x08,D6 A1 00 00 00 00 00 00 ,
8856809,接收,14:42:07.375.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E3 D7 E4 E4 E4 E4 ,
8856810,接收,14:42:07.375.0,0x00000506,标准帧,数据帧,0x07,2A 10 2E 10 43 E3 E5 ,
8856811,接收,14:42:07.389.0,0x00000509,标准帧,数据帧,0x03,3E 75 01 ,
8856812,接收,14:42:07.389.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E4 ,
8856813,接收,14:42:07.389.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856814,接收,14:42:07.389.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8856815,接收,14:42:07.453.0,0x00000301,标准帧,数据帧,0x08,EB 50 FB 4F 00 00 00 00 ,
8856816,接收,14:42:07.453.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856817,接收,14:42:07.469.0,0x00000303,标准帧,数据帧,0x04,75 28 00 00 ,
8856818,接收,14:42:07.469.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856819,接收,14:42:07.469.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8856820,接收,14:42:07.469.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8856821,接收,14:42:07.469.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856822,接收,14:42:07.469.0,0x00000401,标准帧,数据帧,0x08,D6 A1 00 00 00 00 00 00 ,
8856823,接收,14:42:07.552.0,0x00000301,标准帧,数据帧,0x08,EB 50 FA 4F 00 00 00 00 ,
8856824,接收,14:42:07.552.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856825,接收,14:42:07.552.0,0x00000303,标准帧,数据帧,0x04,75 28 00 00 ,
8856826,接收,14:42:07.552.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856827,接收,14:42:07.565.0,0x00000309,标准帧,数据帧,0x08,63 A5 00 52 0E 3C D8 FF ,
8856828,接收,14:42:07.565.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8856829,接收,14:42:07.585.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856830,接收,14:42:07.585.0,0x00000401,标准帧,数据帧,0x08,D6 A1 00 00 00 00 00 00 ,
8856831,接收,14:42:07.646.0,0x00000301,标准帧,数据帧,0x08,EB 50 F9 4F 00 00 00 00 ,
8856832,接收,14:42:07.646.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856833,接收,14:42:07.679.0,0x00000303,标准帧,数据帧,0x04,75 28 00 00 ,
8856834,接收,14:42:07.679.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856835,接收,14:42:07.679.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8856836,接收,14:42:07.679.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8856837,接收,14:42:07.679.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856838,接收,14:42:07.679.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856839,接收,14:42:07.743.0,0x00000301,标准帧,数据帧,0x08,EF 50 FB 4F 00 00 00 00 ,
8856840,接收,14:42:07.743.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856841,接收,14:42:07.758.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8856842,接收,14:42:07.758.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856843,接收,14:42:07.778.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8856844,接收,14:42:07.778.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856845,接收,14:42:07.778.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856846,接收,14:42:07.778.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856847,接收,14:42:07.854.0,0x00000301,标准帧,数据帧,0x08,EF 50 FA 4F 00 00 00 00 ,
8856848,接收,14:42:07.854.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856849,接收,14:42:07.870.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8856850,接收,14:42:07.870.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856851,接收,14:42:07.870.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8856852,接收,14:42:07.870.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856853,接收,14:42:07.870.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856854,接收,14:42:07.870.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8856855,接收,14:42:07.950.0,0x00000301,标准帧,数据帧,0x08,F5 50 FB 4F 00 00 00 00 ,
8856856,接收,14:42:07.950.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856857,接收,14:42:07.950.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8856858,接收,14:42:07.950.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856859,接收,14:42:07.965.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C DE FF ,
8856860,接收,14:42:07.965.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856861,接收,14:42:07.982.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856862,接收,14:42:07.982.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8856863,接收,14:42:08.046.0,0x00000301,标准帧,数据帧,0x08,F5 50 FA 4F 00 00 00 00 ,
8856864,接收,14:42:08.046.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856865,接收,14:42:08.077.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8856866,接收,14:42:08.077.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856867,接收,14:42:08.077.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C D6 FF ,
8856868,接收,14:42:08.077.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856869,接收,14:42:08.077.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856870,接收,14:42:08.077.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8856871,接收,14:42:08.140.0,0x00000301,标准帧,数据帧,0x08,F9 50 FD 4F 00 00 00 00 ,
8856872,接收,14:42:08.140.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856873,接收,14:42:08.155.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8856874,接收,14:42:08.155.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856875,接收,14:42:08.171.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8856876,接收,14:42:08.171.0,0x0000030a,标准帧,数据帧,0x04,14 50 0E 50 ,
8856877,接收,14:42:08.171.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856878,接收,14:42:08.171.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8856879,接收,14:42:08.250.0,0x00000301,标准帧,数据帧,0x08,F9 50 F9 4F 00 00 00 00 ,
8856880,接收,14:42:08.250.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856881,接收,14:42:08.284.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8856882,接收,14:42:08.284.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856883,接收,14:42:08.284.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8856884,接收,14:42:08.284.0,0x0000030a,标准帧,数据帧,0x04,14 50 0E 50 ,
8856885,接收,14:42:08.284.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856886,接收,14:42:08.284.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8856887,接收,14:42:08.347.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856888,接收,14:42:08.347.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8856889,接收,14:42:08.347.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856890,接收,14:42:08.347.0,0x00000301,标准帧,数据帧,0x08,F5 50 FA 4F 00 00 00 00 ,
8856891,接收,14:42:08.347.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856892,接收,14:42:08.347.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8856893,接收,14:42:08.347.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8856894,接收,14:42:08.347.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8856895,接收,14:42:08.347.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856896,接收,14:42:08.347.0,0x00000405,标准帧,数据帧,0x08,2C 10 2B 10 2A 10 2E 10 ,
8856897,接收,14:42:08.347.0,0x00000406,标准帧,数据帧,0x08,2A 10 2C 10 2B 10 2C 10 ,
8856898,接收,14:42:08.362.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8856899,接收,14:42:08.362.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8856900,接收,14:42:08.362.0,0x00000407,标准帧,数据帧,0x04,2B 10 2B 10 ,
8856901,接收,14:42:08.362.0,0x00000408,标准帧,数据帧,0x04,D6 AF 07 00 ,
8856902,接收,14:42:08.378.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856903,接收,14:42:08.378.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8856904,接收,14:42:08.378.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E3 D7 E4 E4 E4 E4 ,
8856905,接收,14:42:08.378.0,0x00000506,标准帧,数据帧,0x07,2A 10 2E 10 43 E3 E5 ,
8856906,接收,14:42:08.378.0,0x00000509,标准帧,数据帧,0x03,3E 75 01 ,
8856907,接收,14:42:08.378.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E4 ,
8856908,接收,14:42:08.395.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856909,接收,14:42:08.395.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8856910,接收,14:42:08.443.0,0x00000301,标准帧,数据帧,0x08,F5 50 F7 4F 00 00 00 00 ,
8856911,接收,14:42:08.443.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856912,接收,14:42:08.474.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8856913,接收,14:42:08.474.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856914,接收,14:42:08.474.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8856915,接收,14:42:08.474.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8856916,接收,14:42:08.474.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856917,接收,14:42:08.474.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8856918,接收,14:42:08.555.0,0x00000301,标准帧,数据帧,0x08,F9 50 FB 4F 00 00 00 00 ,
8856919,接收,14:42:08.555.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856920,接收,14:42:08.555.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8856921,接收,14:42:08.555.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856922,接收,14:42:08.573.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8856923,接收,14:42:08.573.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856924,接收,14:42:08.573.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856925,接收,14:42:08.573.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8856926,接收,14:42:08.650.0,0x00000301,标准帧,数据帧,0x08,F9 50 F5 4F 00 00 00 00 ,
8856927,接收,14:42:08.650.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856928,接收,14:42:08.667.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8856929,接收,14:42:08.667.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856930,接收,14:42:08.667.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8856931,接收,14:42:08.667.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856932,接收,14:42:08.667.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856933,接收,14:42:08.667.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8856934,接收,14:42:08.746.0,0x00000301,标准帧,数据帧,0x08,F5 50 FC 4F 00 00 00 00 ,
8856935,接收,14:42:08.746.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856936,接收,14:42:08.762.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8856937,接收,14:42:08.762.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856938,接收,14:42:08.762.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C D8 FF ,
8856939,接收,14:42:08.762.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8856940,接收,14:42:08.778.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856941,接收,14:42:08.778.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8856942,接收,14:42:08.843.0,0x00000301,标准帧,数据帧,0x08,F5 50 FB 4F 00 00 00 00 ,
8856943,接收,14:42:08.843.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856944,接收,14:42:08.875.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8856945,接收,14:42:08.875.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856946,接收,14:42:08.875.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C D8 FF ,
8856947,接收,14:42:08.875.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8856948,接收,14:42:08.875.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856949,接收,14:42:08.875.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8856950,接收,14:42:08.955.0,0x00000301,标准帧,数据帧,0x08,F5 50 FB 4F 00 00 00 00 ,
8856951,接收,14:42:08.955.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856952,接收,14:42:08.955.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8856953,接收,14:42:08.955.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856954,接收,14:42:08.970.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8856955,接收,14:42:08.970.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856956,接收,14:42:08.970.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856957,接收,14:42:08.970.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8856958,接收,14:42:09.051.0,0x00000301,标准帧,数据帧,0x08,F5 50 F8 4F 00 00 00 00 ,
8856959,接收,14:42:09.051.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856960,接收,14:42:09.066.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8856961,接收,14:42:09.066.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856962,接收,14:42:09.066.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D2 FF ,
8856963,接收,14:42:09.066.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8856964,接收,14:42:09.066.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856965,接收,14:42:09.066.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8856966,接收,14:42:09.146.0,0x00000301,标准帧,数据帧,0x08,F9 50 FF 4F 00 00 00 00 ,
8856967,接收,14:42:09.146.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856968,接收,14:42:09.162.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8856969,接收,14:42:09.162.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856970,接收,14:42:09.162.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8856971,接收,14:42:09.162.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8856972,接收,14:42:09.178.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856973,接收,14:42:09.178.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8856974,接收,14:42:09.245.0,0x00000301,标准帧,数据帧,0x08,F9 50 FD 4F 00 00 00 00 ,
8856975,接收,14:42:09.245.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856976,接收,14:42:09.274.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8856977,接收,14:42:09.274.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856978,接收,14:42:09.274.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D2 FF ,
8856979,接收,14:42:09.274.0,0x0000030a,标准帧,数据帧,0x04,0E 50 0E 50 ,
8856980,接收,14:42:09.274.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856981,接收,14:42:09.274.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856982,接收,14:42:09.354.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856983,接收,14:42:09.354.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8856984,接收,14:42:09.354.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856985,接收,14:42:09.354.0,0x00000301,标准帧,数据帧,0x08,EF 50 FC 4F 00 00 00 00 ,
8856986,接收,14:42:09.354.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856987,接收,14:42:09.354.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8856988,接收,14:42:09.354.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8856989,接收,14:42:09.354.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8856990,接收,14:42:09.354.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8856991,接收,14:42:09.354.0,0x00000405,标准帧,数据帧,0x08,2C 10 2C 10 2A 10 2E 10 ,
8856992,接收,14:42:09.354.0,0x00000406,标准帧,数据帧,0x08,2A 10 2C 10 2B 10 2C 10 ,
8856993,接收,14:42:09.370.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D4 FF ,
8856994,接收,14:42:09.370.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8856995,接收,14:42:09.370.0,0x00000407,标准帧,数据帧,0x04,2B 10 2B 10 ,
8856996,接收,14:42:09.370.0,0x00000408,标准帧,数据帧,0x04,D7 AF 07 00 ,
8856997,接收,14:42:09.370.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8856998,接收,14:42:09.370.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8856999,接收,14:42:09.370.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E3 D7 E4 E4 E4 E4 ,
8857000,接收,14:42:09.370.0,0x00000506,标准帧,数据帧,0x07,2A 10 2E 10 43 E3 E5 ,
8857001,接收,14:42:09.385.0,0x00000509,标准帧,数据帧,0x03,3E 75 01 ,
8857002,接收,14:42:09.385.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E4 ,
