Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
8438,Receive,15:18:48.656.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8439,Receive,15:18:48.665.0,0x00000309,Data,Standard,0x08,63 a8 00 46 83 3c ca ff 
8440,Receive,15:18:48.665.0,0x0000030a,Data,Standard,0x04,2c 00 1d 00 
8441,Receive,15:18:48.675.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8442,Receive,15:18:48.675.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8443,Receive,15:18:48.748.0,0x00000301,Data,Standard,0x08,5a 46 62 00 00 00 00 00 
8444,Receive,15:18:48.748.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8445,Receive,15:18:48.775.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8446,Receive,15:18:48.775.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8447,Receive,15:18:48.775.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8448,Receive,15:18:48.775.0,0x0000030a,Data,Standard,0x04,2c 00 1d 00 
8449,Receive,15:18:48.775.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8450,Receive,15:18:48.775.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8451,Receive,15:18:48.845.0,0x00000301,Data,Standard,0x08,5a 46 5f 00 00 00 00 00 
8452,Receive,15:18:48.845.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8453,Receive,15:18:48.859.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8454,Receive,15:18:48.859.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8455,Receive,15:18:48.865.0,0x00000309,Data,Standard,0x08,63 a8 00 46 83 3c cc ff 
8456,Receive,15:18:48.865.0,0x0000030a,Data,Standard,0x04,2c 00 1d 00 
8457,Receive,15:18:48.876.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8458,Receive,15:18:48.876.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8459,Receive,15:18:48.947.0,0x00000301,Data,Standard,0x08,5a 46 60 00 00 00 00 00 
8460,Receive,15:18:48.947.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8461,Receive,15:18:48.977.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8462,Receive,15:18:48.977.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8463,Receive,15:18:48.977.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c c8 ff 
8464,Receive,15:18:48.977.0,0x0000030a,Data,Standard,0x04,2c 00 1d 00 
8465,Receive,15:18:48.977.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8466,Receive,15:18:48.977.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8467,Receive,15:18:49.045.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8468,Receive,15:18:49.045.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8469,Receive,15:18:49.055.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8470,Receive,15:18:49.055.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8471,Receive,15:18:49.066.0,0x00000309,Data,Standard,0x08,63 a8 00 46 83 3c cc ff 
8472,Receive,15:18:49.066.0,0x0000030a,Data,Standard,0x04,2c 00 1d 00 
8473,Receive,15:18:49.075.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8474,Receive,15:18:49.075.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8475,Receive,15:18:49.149.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8476,Receive,15:18:49.149.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8477,Receive,15:18:49.157.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8478,Receive,15:18:49.157.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8479,Receive,15:18:49.179.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8480,Receive,15:18:49.179.0,0x0000030a,Data,Standard,0x04,2c 00 1d 00 
8481,Receive,15:18:49.179.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8482,Receive,15:18:49.179.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8483,Receive,15:18:49.247.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 02 00 
8484,Receive,15:18:49.247.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8485,Receive,15:18:49.247.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8486,Receive,15:18:49.247.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8487,Receive,15:18:49.247.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8488,Receive,15:18:49.247.0,0x00000402,Data,Standard,0x08,27 00 00 00 4b b0 02 00 
8489,Receive,15:18:49.247.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
8490,Receive,15:18:49.257.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8491,Receive,15:18:49.257.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8492,Receive,15:18:49.257.0,0x00000405,Data,Standard,0x08,11 0e 11 0e 11 0e 11 0e 
8493,Receive,15:18:49.257.0,0x00000406,Data,Standard,0x08,11 0e 11 0e 11 0e 11 0e 
8494,Receive,15:18:49.268.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8495,Receive,15:18:49.268.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8496,Receive,15:18:49.268.0,0x00000407,Data,Standard,0x04,11 0e 11 0e 
8497,Receive,15:18:49.268.0,0x00000408,Data,Standard,0x04,8f 00 00 00 
8498,Receive,15:18:49.277.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8499,Receive,15:18:49.277.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8500,Receive,15:18:49.277.0,0x00000409,Data,Standard,0x08,e4 e4 e5 d7 e5 e8 e4 e5 
8501,Receive,15:18:49.277.0,0x00000506,Data,Standard,0x07,11 0e 11 0e 91 e4 e5 
8502,Receive,15:18:49.286.0,0x00000509,Data,Standard,0x03,40 7c 01 
8503,Receive,15:18:49.286.0,0x0000050a,Data,Standard,0x03,e7 e8 e4 
8504,Receive,15:18:49.298.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8505,Receive,15:18:49.298.0,0x0000050d,Data,Standard,0x08,01 5a 4c 00 00 00 00 00 
8506,Receive,15:18:49.348.0,0x00000301,Data,Standard,0x08,5a 46 60 00 00 00 00 00 
8507,Receive,15:18:49.348.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8508,Receive,15:18:49.368.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8509,Receive,15:18:49.368.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8510,Receive,15:18:49.378.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8511,Receive,15:18:49.378.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8512,Receive,15:18:49.378.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8513,Receive,15:18:49.378.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8514,Receive,15:18:49.447.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8515,Receive,15:18:49.447.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8516,Receive,15:18:49.456.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8517,Receive,15:18:49.456.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8518,Receive,15:18:49.466.0,0x00000309,Data,Standard,0x08,63 a8 00 46 83 3c ca ff 
8519,Receive,15:18:49.466.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8520,Receive,15:18:49.476.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8521,Receive,15:18:49.476.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8522,Receive,15:18:49.547.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8523,Receive,15:18:49.547.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8524,Receive,15:18:49.576.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8525,Receive,15:18:49.576.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8526,Receive,15:18:49.576.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c ca ff 
8527,Receive,15:18:49.576.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8528,Receive,15:18:49.576.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8529,Receive,15:18:49.576.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8530,Receive,15:18:49.646.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8531,Receive,15:18:49.646.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8532,Receive,15:18:49.656.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8533,Receive,15:18:49.656.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8534,Receive,15:18:49.665.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c ca ff 
8535,Receive,15:18:49.665.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8536,Receive,15:18:49.676.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8537,Receive,15:18:49.676.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8538,Receive,15:18:49.748.0,0x00000301,Data,Standard,0x08,5a 46 5f 00 00 00 00 00 
8539,Receive,15:18:49.748.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8540,Receive,15:18:49.775.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8541,Receive,15:18:49.775.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8542,Receive,15:18:49.775.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8543,Receive,15:18:49.775.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8544,Receive,15:18:49.775.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8545,Receive,15:18:49.775.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8546,Receive,15:18:49.845.0,0x00000301,Data,Standard,0x08,5a 46 60 00 ff ff 00 00 
8547,Receive,15:18:49.845.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8548,Receive,15:18:49.856.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8549,Receive,15:18:49.856.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8550,Receive,15:18:49.866.0,0x00000309,Data,Standard,0x08,63 a8 00 46 83 3c d0 ff 
8551,Receive,15:18:49.866.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8552,Receive,15:18:49.875.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8553,Receive,15:18:49.875.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 f6 ff ff ff 
8554,Receive,15:18:49.949.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 ff ff 00 00 
8555,Receive,15:18:49.949.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8556,Receive,15:18:49.956.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8557,Receive,15:18:49.956.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8558,Receive,15:18:49.979.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8559,Receive,15:18:49.979.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8560,Receive,15:18:49.979.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8561,Receive,15:18:49.979.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 f6 ff ff ff 
8562,Receive,15:18:50.045.0,0x00000301,Data,Standard,0x08,5a 46 5d 00 00 00 00 00 
8563,Receive,15:18:50.045.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8564,Receive,15:18:50.055.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8565,Receive,15:18:50.055.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8566,Receive,15:18:50.065.0,0x00000309,Data,Standard,0x08,63 a8 00 46 83 3c ca ff 
8567,Receive,15:18:50.065.0,0x0000030a,Data,Standard,0x04,23 00 1d 00 
8568,Receive,15:18:50.076.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8569,Receive,15:18:50.076.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8570,Receive,15:18:50.149.0,0x00000301,Data,Standard,0x08,5a 46 5f 00 00 00 00 00 
8571,Receive,15:18:50.149.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8572,Receive,15:18:50.174.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8573,Receive,15:18:50.174.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8574,Receive,15:18:50.174.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c c8 ff 
8575,Receive,15:18:50.174.0,0x0000030a,Data,Standard,0x04,23 00 1d 00 
8576,Receive,15:18:50.174.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8577,Receive,15:18:50.174.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8578,Receive,15:18:50.247.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 02 00 
8579,Receive,15:18:50.247.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8580,Receive,15:18:50.247.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8581,Receive,15:18:50.247.0,0x00000301,Data,Standard,0x08,5a 46 5f 00 00 00 00 00 
8582,Receive,15:18:50.247.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8583,Receive,15:18:50.247.0,0x00000402,Data,Standard,0x08,27 00 00 00 4b b0 02 00 
8584,Receive,15:18:50.247.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
8585,Receive,15:18:50.258.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8586,Receive,15:18:50.258.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8587,Receive,15:18:50.258.0,0x00000405,Data,Standard,0x08,11 0e 11 0e 11 0e 11 0e 
8588,Receive,15:18:50.258.0,0x00000406,Data,Standard,0x08,11 0e 11 0e 11 0e 11 0e 
8589,Receive,15:18:50.269.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c ca ff 
8590,Receive,15:18:50.269.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8591,Receive,15:18:50.269.0,0x00000407,Data,Standard,0x04,11 0e 11 0e 
8592,Receive,15:18:50.269.0,0x00000408,Data,Standard,0x04,90 00 00 00 
8593,Receive,15:18:50.278.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8594,Receive,15:18:50.278.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8595,Receive,15:18:50.278.0,0x00000409,Data,Standard,0x08,e4 e4 e5 d7 e5 e8 e4 e5 
8596,Receive,15:18:50.278.0,0x00000506,Data,Standard,0x07,11 0e 11 0e 11 e4 e5 
8597,Receive,15:18:50.285.0,0x00000509,Data,Standard,0x03,40 79 01 
8598,Receive,15:18:50.285.0,0x0000050a,Data,Standard,0x03,e7 e8 e4 
8599,Receive,15:18:50.297.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8600,Receive,15:18:50.297.0,0x0000050d,Data,Standard,0x08,01 5a 4c 00 00 00 00 00 
8601,Receive,15:18:50.348.0,0x00000301,Data,Standard,0x08,5a 46 5f 00 00 00 00 00 
8602,Receive,15:18:50.348.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8603,Receive,15:18:50.375.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8604,Receive,15:18:50.375.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8605,Receive,15:18:50.375.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c ca ff 
8606,Receive,15:18:50.375.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8607,Receive,15:18:50.375.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8608,Receive,15:18:50.375.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8609,Receive,15:18:50.446.0,0x00000301,Data,Standard,0x08,54 46 60 00 00 00 00 00 
8610,Receive,15:18:50.446.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8611,Receive,15:18:50.455.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8612,Receive,15:18:50.455.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8613,Receive,15:18:50.466.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8614,Receive,15:18:50.466.0,0x0000030a,Data,Standard,0x04,23 00 1d 00 
8615,Receive,15:18:50.475.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8616,Receive,15:18:50.475.0,0x00000401,Data,Standard,0x08,aa 8c 00 00 00 00 00 00 
8617,Receive,15:18:50.547.0,0x00000301,Data,Standard,0x08,54 46 5e 00 00 00 00 00 
8618,Receive,15:18:50.547.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8619,Receive,15:18:50.576.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8620,Receive,15:18:50.576.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8621,Receive,15:18:50.576.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c c8 ff 
8622,Receive,15:18:50.576.0,0x0000030a,Data,Standard,0x04,23 00 1d 00 
8623,Receive,15:18:50.576.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8624,Receive,15:18:50.576.0,0x00000401,Data,Standard,0x08,aa 8c 00 00 00 00 00 00 
8625,Receive,15:18:50.646.0,0x00000301,Data,Standard,0x08,5a 46 60 00 00 00 00 00 
8626,Receive,15:18:50.646.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8627,Receive,15:18:50.656.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8628,Receive,15:18:50.656.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8629,Receive,15:18:50.665.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c c8 ff 
8630,Receive,15:18:50.665.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8631,Receive,15:18:50.676.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8632,Receive,15:18:50.676.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8633,Receive,15:18:50.748.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8634,Receive,15:18:50.748.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8635,Receive,15:18:50.776.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8636,Receive,15:18:50.776.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8637,Receive,15:18:50.776.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8638,Receive,15:18:50.776.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8639,Receive,15:18:50.776.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8640,Receive,15:18:50.776.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8641,Receive,15:18:50.846.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8642,Receive,15:18:50.846.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8643,Receive,15:18:50.855.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8644,Receive,15:18:50.855.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8645,Receive,15:18:50.867.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c ca ff 
8646,Receive,15:18:50.867.0,0x0000030a,Data,Standard,0x04,23 00 23 00 
8647,Receive,15:18:50.876.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8648,Receive,15:18:50.876.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8649,Receive,15:18:50.949.0,0x00000301,Data,Standard,0x08,5a 46 5d 00 00 00 00 00 
8650,Receive,15:18:50.949.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8651,Receive,15:18:50.956.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8652,Receive,15:18:50.956.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8653,Receive,15:18:50.977.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c c8 ff 
8654,Receive,15:18:50.977.0,0x0000030a,Data,Standard,0x04,23 00 23 00 
8655,Receive,15:18:50.977.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8656,Receive,15:18:50.977.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8657,Receive,15:18:51.045.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8658,Receive,15:18:51.045.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8659,Receive,15:18:51.056.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8660,Receive,15:18:51.056.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8661,Receive,15:18:51.065.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8662,Receive,15:18:51.065.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8663,Receive,15:18:51.077.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8664,Receive,15:18:51.077.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8665,Receive,15:18:51.147.0,0x00000301,Data,Standard,0x08,5a 46 60 00 00 00 00 00 
8666,Receive,15:18:51.147.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8667,Receive,15:18:51.175.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8668,Receive,15:18:51.175.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8669,Receive,15:18:51.175.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8670,Receive,15:18:51.175.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8671,Receive,15:18:51.175.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8672,Receive,15:18:51.175.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8673,Receive,15:18:51.246.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 02 00 
8674,Receive,15:18:51.246.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8675,Receive,15:18:51.246.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8676,Receive,15:18:51.246.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8677,Receive,15:18:51.246.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8678,Receive,15:18:51.246.0,0x00000402,Data,Standard,0x08,27 00 00 00 4b b0 02 00 
8679,Receive,15:18:51.246.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
8680,Receive,15:18:51.256.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8681,Receive,15:18:51.256.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8682,Receive,15:18:51.256.0,0x00000405,Data,Standard,0x08,11 0e 11 0e 11 0e 11 0e 
8683,Receive,15:18:51.256.0,0x00000406,Data,Standard,0x08,11 0e 11 0e 11 0e 11 0e 
8684,Receive,15:18:51.268.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c c8 ff 
8685,Receive,15:18:51.268.0,0x0000030a,Data,Standard,0x04,31 00 23 00 
8686,Receive,15:18:51.268.0,0x00000407,Data,Standard,0x04,11 0e 11 0e 
8687,Receive,15:18:51.268.0,0x00000408,Data,Standard,0x04,91 00 00 00 
8688,Receive,15:18:51.278.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8689,Receive,15:18:51.278.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8690,Receive,15:18:51.278.0,0x00000409,Data,Standard,0x08,e4 e4 e5 d7 e5 e8 e4 e5 
8691,Receive,15:18:51.278.0,0x00000506,Data,Standard,0x07,11 0e 11 0e 91 e4 e5 
8692,Receive,15:18:51.285.0,0x00000509,Data,Standard,0x03,40 79 01 
8693,Receive,15:18:51.285.0,0x0000050a,Data,Standard,0x03,e7 e8 e4 
8694,Receive,15:18:51.296.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
8695,Receive,15:18:51.296.0,0x0000050d,Data,Standard,0x08,01 5a 4c 00 00 00 00 00 
8696,Receive,15:18:51.347.0,0x00000301,Data,Standard,0x08,5a 46 60 00 00 00 00 00 
8697,Receive,15:18:51.347.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8698,Receive,15:18:51.375.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8699,Receive,15:18:51.375.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8700,Receive,15:18:51.375.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
8701,Receive,15:18:51.375.0,0x0000030a,Data,Standard,0x04,31 00 23 00 
8702,Receive,15:18:51.375.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8703,Receive,15:18:51.375.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8704,Receive,15:18:51.445.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8705,Receive,15:18:51.445.0,0x00000302,Data,Standard,0x08,00 00 00 00 a9 50 9d 39 
8706,Receive,15:18:51.456.0,0x00000303,Data,Standard,0x04,00 00 00 00 
8707,Receive,15:18:51.456.0,0x00000304,Data,Standard,0x06,05 00 00 10 00 00 
8708,Receive,15:18:51.465.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c ca ff 
8709,Receive,15:18:51.465.0,0x0000030a,Data,Standard,0x04,27 00 1d 00 
8710,Receive,15:18:51.476.0,0x00000400,Data,Standard,0x08,06 00 00 00 00 00 00 00 
8711,Receive,15:18:51.476.0,0x00000401,Data,Standard,0x08,b4 8c 00 00 00 00 00 00 
8712,Receive,15:18:51.548.0,0x00000301,Data,Standard,0x08,5a 46 5e 00 00 00 00 00 
8713,Receive,15:18:51.548.0,0x00000302,Data,Standard,0x08,c8 07 c4 09 a9 50 9d 39 
8714,Receive,15:18:51.575.0,0x00000303,Data,Standard,0x04,09 1c 2d 23 
8715,Receive,15:18:51.575.0,0x00000304,Data,Standard,0x06,03 8c 00 10 00 00 
8716,Receive,15:18:51.575.0,0x00000309,Data,Standard,0x08,63 a8 00 46 82 3c cc ff 
