序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
249,接收,19:08:01.852.0,0x00000509,标准帧,数据帧,0x03,3F 81 01 ,
250,接收,19:08:01.852.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E5 ,
251,接收,19:08:01.861.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
252,接收,19:08:01.861.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
253,接收,19:08:01.917.0,0x00000301,标准帧,数据帧,0x08,72 3C 45 3C 00 00 00 00 ,
254,接收,19:08:01.918.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
255,接收,19:08:01.921.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
256,接收,19:08:01.921.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
257,接收,19:08:01.944.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D6 FF ,
258,接收,19:08:01.944.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
259,接收,19:08:01.944.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
260,接收,19:08:01.944.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
261,接收,19:08:02.012.0,0x00000301,标准帧,数据帧,0x08,72 3C 49 3C 00 00 00 00 ,
262,接收,19:08:02.012.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
263,接收,19:08:02.021.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
264,接收,19:08:02.021.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
265,接收,19:08:02.032.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 80 3C D4 FF ,
266,接收,19:08:02.032.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5F 3B ,
267,接收,19:08:02.041.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
268,接收,19:08:02.041.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
269,接收,19:08:02.118.0,0x00000301,标准帧,数据帧,0x08,72 3C 41 3C 00 00 00 00 ,
270,接收,19:08:02.118.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
271,接收,19:08:02.122.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
272,接收,19:08:02.122.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
273,接收,19:08:02.144.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C CE FF ,
274,接收,19:08:02.144.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5F 3B ,
275,接收,19:08:02.144.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
276,接收,19:08:02.144.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
277,接收,19:08:02.213.0,0x00000301,标准帧,数据帧,0x08,77 3C 46 3C 00 00 00 00 ,
278,接收,19:08:02.213.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
279,接收,19:08:02.221.0,0x00000303,标准帧,数据帧,0x04,B1 00 3C 1E ,
280,接收,19:08:02.221.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
281,接收,19:08:02.232.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
282,接收,19:08:02.232.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
283,接收,19:08:02.242.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
284,接收,19:08:02.242.0,0x00000401,标准帧,数据帧,0x08,F0 78 00 00 00 00 00 00 ,
285,接收,19:08:02.318.0,0x00000301,标准帧,数据帧,0x08,77 3C 46 3C 00 00 00 00 ,
286,接收,19:08:02.318.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
287,接收,19:08:02.321.0,0x00000303,标准帧,数据帧,0x04,B1 00 3C 1E ,
288,接收,19:08:02.321.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
289,接收,19:08:02.343.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D4 FF ,
290,接收,19:08:02.344.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
291,接收,19:08:02.344.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
292,接收,19:08:02.344.0,0x00000401,标准帧,数据帧,0x08,F0 78 00 00 00 00 00 00 ,
293,接收,19:08:02.415.0,0x00000301,标准帧,数据帧,0x08,72 3C 45 3C 00 00 00 00 ,
294,接收,19:08:02.415.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
295,接收,19:08:02.421.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
296,接收,19:08:02.421.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
297,接收,19:08:02.431.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
298,接收,19:08:02.431.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
299,接收,19:08:02.441.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
300,接收,19:08:02.441.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
301,接收,19:08:02.517.0,0x00000301,标准帧,数据帧,0x08,72 3C 41 3C 00 00 00 00 ,
302,接收,19:08:02.517.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
303,接收,19:08:02.522.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
304,接收,19:08:02.522.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
305,接收,19:08:02.542.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
306,接收,19:08:02.542.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
307,接收,19:08:02.542.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
308,接收,19:08:02.542.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
309,接收,19:08:02.614.0,0x00000301,标准帧,数据帧,0x08,72 3C 4C 3C 00 00 00 00 ,
310,接收,19:08:02.614.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
311,接收,19:08:02.621.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
312,接收,19:08:02.621.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
313,接收,19:08:02.633.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
314,接收,19:08:02.633.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
315,接收,19:08:02.641.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
316,接收,19:08:02.641.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
317,接收,19:08:02.719.0,0x00000301,标准帧,数据帧,0x08,72 3C 42 3C 00 00 00 00 ,
318,接收,19:08:02.719.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
319,接收,19:08:02.722.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
320,接收,19:08:02.722.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
321,接收,19:08:02.744.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 80 3C D6 FF ,
322,接收,19:08:02.744.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
323,接收,19:08:02.744.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
324,接收,19:08:02.744.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
325,接收,19:08:02.815.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
326,接收,19:08:02.815.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
327,接收,19:08:02.815.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
328,接收,19:08:02.815.0,0x00000301,标准帧,数据帧,0x08,6D 3C 43 3C 00 00 00 00 ,
329,接收,19:08:02.815.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
330,接收,19:08:02.815.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
331,接收,19:08:02.816.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
332,接收,19:08:02.823.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
333,接收,19:08:02.823.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
334,接收,19:08:02.823.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 16 0C ,
335,接收,19:08:02.823.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
336,接收,19:08:02.833.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
337,接收,19:08:02.833.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5F 3B ,
338,接收,19:08:02.833.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
339,接收,19:08:02.833.0,0x00000408,标准帧,数据帧,0x04,EF 08 00 00 ,
340,接收,19:08:02.843.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
341,接收,19:08:02.843.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
342,接收,19:08:02.843.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
343,接收,19:08:02.843.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
344,接收,19:08:02.851.0,0x00000509,标准帧,数据帧,0x03,3F 81 01 ,
345,接收,19:08:02.851.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E5 ,
346,接收,19:08:02.861.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
347,接收,19:08:02.861.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
348,接收,19:08:02.919.0,0x00000301,标准帧,数据帧,0x08,6D 3C 45 3C 00 00 00 00 ,
349,接收,19:08:02.919.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
350,接收,19:08:02.941.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
351,接收,19:08:02.941.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
352,接收,19:08:02.941.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
353,接收,19:08:02.941.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5F 3B ,
354,接收,19:08:02.941.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
355,接收,19:08:02.941.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
356,接收,19:08:03.013.0,0x00000301,标准帧,数据帧,0x08,72 3C 48 3C 00 00 00 00 ,
357,接收,19:08:03.013.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
358,接收,19:08:03.021.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
359,接收,19:08:03.021.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
360,接收,19:08:03.032.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
361,接收,19:08:03.032.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
362,接收,19:08:03.041.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
363,接收,19:08:03.041.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
364,接收,19:08:03.116.0,0x00000301,标准帧,数据帧,0x08,72 3C 3F 3C 00 00 00 00 ,
365,接收,19:08:03.116.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
366,接收,19:08:03.121.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
367,接收,19:08:03.121.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
368,接收,19:08:03.143.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D4 FF ,
369,接收,19:08:03.143.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
370,接收,19:08:03.144.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
371,接收,19:08:03.144.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
372,接收,19:08:03.214.0,0x00000301,标准帧,数据帧,0x08,6D 3C 49 3C 00 00 00 00 ,
373,接收,19:08:03.214.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
374,接收,19:08:03.221.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
375,接收,19:08:03.221.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
376,接收,19:08:03.230.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D6 FF ,
377,接收,19:08:03.230.0,0x0000030a,标准帧,数据帧,0x04,59 3C 5A 3B ,
378,接收,19:08:03.242.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
379,接收,19:08:03.242.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
380,接收,19:08:03.317.0,0x00000301,标准帧,数据帧,0x08,6D 3C 42 3C 00 00 00 00 ,
381,接收,19:08:03.317.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
382,接收,19:08:03.323.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
383,接收,19:08:03.323.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
384,接收,19:08:03.340.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D0 FF ,
385,接收,19:08:03.340.0,0x0000030a,标准帧,数据帧,0x04,59 3C 5A 3B ,
386,接收,19:08:03.341.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
387,接收,19:08:03.342.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
388,接收,19:08:03.412.0,0x00000301,标准帧,数据帧,0x08,6D 3C 48 3C FF FF 00 00 ,
389,接收,19:08:03.412.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
390,接收,19:08:03.421.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
391,接收,19:08:03.421.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
392,接收,19:08:03.432.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
393,接收,19:08:03.432.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
394,接收,19:08:03.440.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
395,接收,19:08:03.441.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 F6 FF FF FF ,
396,接收,19:08:03.519.0,0x00000301,标准帧,数据帧,0x08,6D 3C 42 3C FF FF 00 00 ,
397,接收,19:08:03.519.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
398,接收,19:08:03.542.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
399,接收,19:08:03.542.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
400,接收,19:08:03.542.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
401,接收,19:08:03.542.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
402,接收,19:08:03.542.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
403,接收,19:08:03.542.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
404,接收,19:08:03.612.0,0x00000301,标准帧,数据帧,0x08,72 3C 45 3C 00 00 00 00 ,
405,接收,19:08:03.612.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
406,接收,19:08:03.621.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
407,接收,19:08:03.621.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
408,接收,19:08:03.630.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D8 FF ,
409,接收,19:08:03.630.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
410,接收,19:08:03.641.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
411,接收,19:08:03.641.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
412,接收,19:08:03.716.0,0x00000301,标准帧,数据帧,0x08,72 3C 46 3C 00 00 00 00 ,
413,接收,19:08:03.716.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
414,接收,19:08:03.740.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
415,接收,19:08:03.740.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
416,接收,19:08:03.745.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D6 FF ,
417,接收,19:08:03.745.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
418,接收,19:08:03.745.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
419,接收,19:08:03.745.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
420,接收,19:08:03.815.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
421,接收,19:08:03.815.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
422,接收,19:08:03.815.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
423,接收,19:08:03.815.0,0x00000301,标准帧,数据帧,0x08,72 3C 43 3C 00 00 00 00 ,
424,接收,19:08:03.815.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
425,接收,19:08:03.815.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
426,接收,19:08:03.815.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
427,接收,19:08:03.822.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
428,接收,19:08:03.822.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
429,接收,19:08:03.822.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 16 0C ,
430,接收,19:08:03.822.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
431,接收,19:08:03.833.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
432,接收,19:08:03.833.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5F 3B ,
433,接收,19:08:03.833.0,0x00000407,标准帧,数据帧,0x04,18 0C 1D 0C ,
434,接收,19:08:03.833.0,0x00000408,标准帧,数据帧,0x04,F0 08 00 00 ,
435,接收,19:08:03.844.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
436,接收,19:08:03.844.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
437,接收,19:08:03.844.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
438,接收,19:08:03.844.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
439,接收,19:08:03.850.0,0x00000509,标准帧,数据帧,0x03,3F 81 01 ,
440,接收,19:08:03.850.0,0x0000050a,标准帧,数据帧,0x03,E7 E6 E5 ,
441,接收,19:08:03.862.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
442,接收,19:08:03.862.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
443,接收,19:08:03.918.0,0x00000301,标准帧,数据帧,0x08,72 3C 42 3C 00 00 00 00 ,
444,接收,19:08:03.918.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
445,接收,19:08:03.941.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
446,接收,19:08:03.941.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
447,接收,19:08:03.941.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D2 FF ,
448,接收,19:08:03.941.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5F 3B ,
449,接收,19:08:03.941.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
450,接收,19:08:03.941.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
451,接收,19:08:04.015.0,0x00000301,标准帧,数据帧,0x08,6D 3C 46 3C 00 00 00 00 ,
452,接收,19:08:04.015.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
453,接收,19:08:04.021.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
454,接收,19:08:04.021.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
455,接收,19:08:04.031.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
456,接收,19:08:04.031.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
457,接收,19:08:04.041.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
458,接收,19:08:04.041.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
459,接收,19:08:04.120.0,0x00000301,标准帧,数据帧,0x08,6D 3C 43 3C 00 00 00 00 ,
460,接收,19:08:04.120.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
461,接收,19:08:04.140.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
462,接收,19:08:04.140.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
463,接收,19:08:04.140.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D2 FF ,
464,接收,19:08:04.140.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
465,接收,19:08:04.140.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
466,接收,19:08:04.140.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
467,接收,19:08:04.214.0,0x00000301,标准帧,数据帧,0x08,6D 3C 48 3C 00 00 00 00 ,
468,接收,19:08:04.214.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
469,接收,19:08:04.220.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
470,接收,19:08:04.220.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
471,接收,19:08:04.231.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7D 3C D8 FF ,
472,接收,19:08:04.231.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
473,接收,19:08:04.240.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
474,接收,19:08:04.241.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
475,接收,19:08:04.319.0,0x00000301,标准帧,数据帧,0x08,6D 3C 3F 3C 00 00 00 00 ,
476,接收,19:08:04.319.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
477,接收,19:08:04.342.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
478,接收,19:08:04.342.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
479,接收,19:08:04.342.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
480,接收,19:08:04.342.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
481,接收,19:08:04.342.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
482,接收,19:08:04.342.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
483,接收,19:08:04.414.0,0x00000301,标准帧,数据帧,0x08,6D 3C 48 3C 00 00 00 00 ,
484,接收,19:08:04.414.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
485,接收,19:08:04.420.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
486,接收,19:08:04.420.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
487,接收,19:08:04.430.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D6 FF ,
488,接收,19:08:04.430.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
489,接收,19:08:04.442.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
490,接收,19:08:04.442.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
491,接收,19:08:04.519.0,0x00000301,标准帧,数据帧,0x08,6D 3C 43 3C 00 00 00 00 ,
492,接收,19:08:04.519.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
493,接收,19:08:04.538.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
494,接收,19:08:04.538.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
495,接收,19:08:04.539.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
496,接收,19:08:04.539.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
497,接收,19:08:04.541.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
498,接收,19:08:04.541.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
499,接收,19:08:04.613.0,0x00000301,标准帧,数据帧,0x08,6D 3C 44 3C 00 00 00 00 ,
500,接收,19:08:04.613.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
501,接收,19:08:04.621.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
502,接收,19:08:04.621.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
503,接收,19:08:04.631.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
504,接收,19:08:04.631.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
505,接收,19:08:04.640.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
506,接收,19:08:04.640.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
507,接收,19:08:04.718.0,0x00000301,标准帧,数据帧,0x08,6D 3C 46 3C 00 00 00 00 ,
508,接收,19:08:04.718.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
