序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8878053,接收,14:47:25.142.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878054,接收,14:47:25.210.0,0x00000301,标准帧,数据帧,0x08,D1 50 93 4F 00 00 00 00 ,
8878055,接收,14:47:25.210.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878056,接收,14:47:25.218.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878057,接收,14:47:25.218.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878058,接收,14:47:25.228.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D4 FF ,
8878059,接收,14:47:25.228.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878060,接收,14:47:25.239.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878061,接收,14:47:25.239.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878062,接收,14:47:25.311.0,0x00000301,标准帧,数据帧,0x08,D1 50 96 4F 00 00 00 00 ,
8878063,接收,14:47:25.311.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878064,接收,14:47:25.338.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878065,接收,14:47:25.338.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878066,接收,14:47:25.338.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8878067,接收,14:47:25.338.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878068,接收,14:47:25.338.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878069,接收,14:47:25.340.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878070,接收,14:47:25.409.0,0x00000301,标准帧,数据帧,0x08,D1 50 8E 4F 00 00 00 00 ,
8878071,接收,14:47:25.409.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878072,接收,14:47:25.419.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878073,接收,14:47:25.419.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878074,接收,14:47:25.429.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878075,接收,14:47:25.429.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878076,接收,14:47:25.439.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878077,接收,14:47:25.439.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878078,接收,14:47:25.511.0,0x00000301,标准帧,数据帧,0x08,D1 50 90 4F 00 00 00 00 ,
8878079,接收,14:47:25.511.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878080,接收,14:47:25.537.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878081,接收,14:47:25.537.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878082,接收,14:47:25.538.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878083,接收,14:47:25.538.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878084,接收,14:47:25.543.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878085,接收,14:47:25.543.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878086,接收,14:47:25.610.0,0x00000301,标准帧,数据帧,0x08,D1 50 9C 4F 01 00 00 00 ,
8878087,接收,14:47:25.610.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878088,接收,14:47:25.618.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878089,接收,14:47:25.618.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878090,接收,14:47:25.628.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D4 FF ,
8878091,接收,14:47:25.628.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878092,接收,14:47:25.639.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878093,接收,14:47:25.639.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 0A 00 00 00 ,
8878094,接收,14:47:25.711.0,0x00000301,标准帧,数据帧,0x08,D1 50 90 4F 01 00 00 00 ,
8878095,接收,14:47:25.711.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878096,接收,14:47:25.739.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878097,接收,14:47:25.739.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878098,接收,14:47:25.739.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8878099,接收,14:47:25.739.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878100,接收,14:47:25.739.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878101,接收,14:47:25.739.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 0A 00 00 00 ,
8878102,接收,14:47:25.808.0,0x00000301,标准帧,数据帧,0x08,D1 50 9A 4F 00 00 00 00 ,
8878103,接收,14:47:25.808.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878104,接收,14:47:25.820.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878105,接收,14:47:25.820.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878106,接收,14:47:25.828.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8878107,接收,14:47:25.828.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8878108,接收,14:47:25.838.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878109,接收,14:47:25.838.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878110,接收,14:47:25.909.0,0x00000301,标准帧,数据帧,0x08,D1 50 93 4F 00 00 00 00 ,
8878111,接收,14:47:25.909.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878112,接收,14:47:25.940.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878113,接收,14:47:25.940.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878114,接收,14:47:25.940.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878115,接收,14:47:25.940.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8878116,接收,14:47:25.940.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878117,接收,14:47:25.940.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878118,接收,14:47:26.011.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8878119,接收,14:47:26.011.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8878120,接收,14:47:26.011.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8878121,接收,14:47:26.011.0,0x00000301,标准帧,数据帧,0x08,D1 50 97 4F 00 00 00 00 ,
8878122,接收,14:47:26.011.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878123,接收,14:47:26.011.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8878124,接收,14:47:26.011.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8878125,接收,14:47:26.018.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878126,接收,14:47:26.018.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878127,接收,14:47:26.019.0,0x00000405,标准帧,数据帧,0x08,2A 10 27 10 27 10 25 10 ,
8878128,接收,14:47:26.019.0,0x00000406,标准帧,数据帧,0x08,28 10 27 10 2A 10 27 10 ,
8878129,接收,14:47:26.032.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878130,接收,14:47:26.032.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878131,接收,14:47:26.032.0,0x00000407,标准帧,数据帧,0x04,2B 10 28 10 ,
8878132,接收,14:47:26.032.0,0x00000408,标准帧,数据帧,0x04,B0 B0 07 00 ,
8878133,接收,14:47:26.038.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878134,接收,14:47:26.042.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878135,接收,14:47:26.042.0,0x00000409,标准帧,数据帧,0x08,E7 E6 E6 D5 E7 E7 E6 E7 ,
8878136,接收,14:47:26.042.0,0x00000506,标准帧,数据帧,0x07,25 10 2B 10 94 E6 E7 ,
8878137,接收,14:47:26.048.0,0x00000509,标准帧,数据帧,0x03,41 71 01 ,
8878138,接收,14:47:26.048.0,0x0000050a,标准帧,数据帧,0x03,E8 E9 E6 ,
8878139,接收,14:47:26.058.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8878140,接收,14:47:26.060.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8878141,接收,14:47:26.110.0,0x00000301,标准帧,数据帧,0x08,D1 50 8F 4F 00 00 00 00 ,
8878142,接收,14:47:26.110.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878143,接收,14:47:26.137.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878144,接收,14:47:26.137.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878145,接收,14:47:26.138.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878146,接收,14:47:26.138.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878147,接收,14:47:26.138.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878148,接收,14:47:26.139.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878149,接收,14:47:26.209.0,0x00000301,标准帧,数据帧,0x08,D1 50 94 4F 00 00 00 00 ,
8878150,接收,14:47:26.209.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878151,接收,14:47:26.219.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878152,接收,14:47:26.219.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878153,接收,14:47:26.229.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878154,接收,14:47:26.229.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878155,接收,14:47:26.240.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878156,接收,14:47:26.240.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878157,接收,14:47:26.311.0,0x00000301,标准帧,数据帧,0x08,D1 50 92 4F 00 00 00 00 ,
8878158,接收,14:47:26.311.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878159,接收,14:47:26.340.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878160,接收,14:47:26.340.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878161,接收,14:47:26.340.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CC FF ,
8878162,接收,14:47:26.340.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878163,接收,14:47:26.340.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878164,接收,14:47:26.340.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878165,接收,14:47:26.409.0,0x00000301,标准帧,数据帧,0x08,D1 50 91 4F 00 00 00 00 ,
8878166,接收,14:47:26.409.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878167,接收,14:47:26.418.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878168,接收,14:47:26.418.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878169,接收,14:47:26.429.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CC FF ,
8878170,接收,14:47:26.429.0,0x0000030a,标准帧,数据帧,0x04,04 50 F5 4F ,
8878171,接收,14:47:26.439.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878172,接收,14:47:26.439.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878173,接收,14:47:26.511.0,0x00000301,标准帧,数据帧,0x08,D1 50 93 4F 00 00 00 00 ,
8878174,接收,14:47:26.511.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878175,接收,14:47:26.540.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878176,接收,14:47:26.540.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878177,接收,14:47:26.540.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878178,接收,14:47:26.540.0,0x0000030a,标准帧,数据帧,0x04,04 50 F5 4F ,
8878179,接收,14:47:26.540.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878180,接收,14:47:26.540.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878181,接收,14:47:26.610.0,0x00000301,标准帧,数据帧,0x08,D1 50 98 4F 00 00 00 00 ,
8878182,接收,14:47:26.610.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878183,接收,14:47:26.619.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878184,接收,14:47:26.619.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878185,接收,14:47:26.628.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8878186,接收,14:47:26.628.0,0x0000030a,标准帧,数据帧,0x04,FF 4F FB 4F ,
8878187,接收,14:47:26.638.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878188,接收,14:47:26.638.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878189,接收,14:47:26.711.0,0x00000301,标准帧,数据帧,0x08,D1 50 90 4F 00 00 00 00 ,
8878190,接收,14:47:26.711.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878191,接收,14:47:26.738.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878192,接收,14:47:26.738.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878193,接收,14:47:26.738.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878194,接收,14:47:26.738.0,0x0000030a,标准帧,数据帧,0x04,FF 4F FB 4F ,
8878195,接收,14:47:26.738.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878196,接收,14:47:26.739.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878197,接收,14:47:26.808.0,0x00000301,标准帧,数据帧,0x08,D1 50 9A 4F 00 00 00 00 ,
8878198,接收,14:47:26.809.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878199,接收,14:47:26.819.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878200,接收,14:47:26.819.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878201,接收,14:47:26.828.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8878202,接收,14:47:26.828.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8878203,接收,14:47:26.838.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878204,接收,14:47:26.838.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878205,接收,14:47:26.911.0,0x00000301,标准帧,数据帧,0x08,D1 50 94 4F 00 00 00 00 ,
8878206,接收,14:47:26.911.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878207,接收,14:47:26.918.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878208,接收,14:47:26.918.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878209,接收,14:47:26.941.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8878210,接收,14:47:26.941.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8878211,接收,14:47:26.941.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878212,接收,14:47:26.941.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878213,接收,14:47:27.008.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8878214,接收,14:47:27.008.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8878215,接收,14:47:27.009.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8878216,接收,14:47:27.012.0,0x00000301,标准帧,数据帧,0x08,D1 50 94 4F 00 00 00 00 ,
8878217,接收,14:47:27.013.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878218,接收,14:47:27.013.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8878219,接收,14:47:27.013.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8878220,接收,14:47:27.021.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878221,接收,14:47:27.021.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878222,接收,14:47:27.021.0,0x00000405,标准帧,数据帧,0x08,2A 10 28 10 27 10 25 10 ,
8878223,接收,14:47:27.021.0,0x00000406,标准帧,数据帧,0x08,28 10 27 10 2A 10 27 10 ,
8878224,接收,14:47:27.031.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878225,接收,14:47:27.031.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878226,接收,14:47:27.031.0,0x00000407,标准帧,数据帧,0x04,2B 10 27 10 ,
8878227,接收,14:47:27.031.0,0x00000408,标准帧,数据帧,0x04,B1 B0 07 00 ,
8878228,接收,14:47:27.038.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878229,接收,14:47:27.039.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878230,接收,14:47:27.039.0,0x00000409,标准帧,数据帧,0x08,E7 E6 E6 D5 E7 E7 E6 E7 ,
8878231,接收,14:47:27.039.0,0x00000506,标准帧,数据帧,0x07,25 10 2B 10 94 E6 E7 ,
8878232,接收,14:47:27.049.0,0x00000509,标准帧,数据帧,0x03,41 71 01 ,
8878233,接收,14:47:27.049.0,0x0000050a,标准帧,数据帧,0x03,E8 E9 E6 ,
8878234,接收,14:47:27.059.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8878235,接收,14:47:27.059.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8878236,接收,14:47:27.111.0,0x00000301,标准帧,数据帧,0x08,D1 50 8C 4F 00 00 00 00 ,
8878237,接收,14:47:27.111.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878238,接收,14:47:27.119.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878239,接收,14:47:27.119.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878240,接收,14:47:27.141.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8878241,接收,14:47:27.141.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8878242,接收,14:47:27.141.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878243,接收,14:47:27.141.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878244,接收,14:47:27.209.0,0x00000301,标准帧,数据帧,0x08,D1 50 9C 4F 00 00 00 00 ,
8878245,接收,14:47:27.209.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878246,接收,14:47:27.217.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878247,接收,14:47:27.218.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878248,接收,14:47:27.228.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8878249,接收,14:47:27.228.0,0x0000030a,标准帧,数据帧,0x04,FF 4F F5 4F ,
8878250,接收,14:47:27.238.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878251,接收,14:47:27.238.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878252,接收,14:47:27.311.0,0x00000301,标准帧,数据帧,0x08,D1 50 94 4F 00 00 00 00 ,
8878253,接收,14:47:27.311.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878254,接收,14:47:27.338.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878255,接收,14:47:27.338.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878256,接收,14:47:27.338.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CA FF ,
8878257,接收,14:47:27.338.0,0x0000030a,标准帧,数据帧,0x04,FF 4F F5 4F ,
8878258,接收,14:47:27.338.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878259,接收,14:47:27.338.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878260,接收,14:47:27.408.0,0x00000301,标准帧,数据帧,0x08,D1 50 99 4F 00 00 00 00 ,
8878261,接收,14:47:27.408.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878262,接收,14:47:27.418.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878263,接收,14:47:27.418.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878264,接收,14:47:27.428.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8878265,接收,14:47:27.428.0,0x0000030a,标准帧,数据帧,0x04,FB 4F F5 4F ,
8878266,接收,14:47:27.439.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878267,接收,14:47:27.439.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878268,接收,14:47:27.509.0,0x00000301,标准帧,数据帧,0x08,D1 50 90 4F 00 00 00 00 ,
8878269,接收,14:47:27.512.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878270,接收,14:47:27.536.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878271,接收,14:47:27.536.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878272,接收,14:47:27.536.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CC FF ,
8878273,接收,14:47:27.537.0,0x0000030a,标准帧,数据帧,0x04,FB 4F F5 4F ,
8878274,接收,14:47:27.539.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878275,接收,14:47:27.539.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878276,接收,14:47:27.609.0,0x00000301,标准帧,数据帧,0x08,D1 50 9D 4F 00 00 00 00 ,
8878277,接收,14:47:27.609.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878278,接收,14:47:27.618.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878279,接收,14:47:27.618.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878280,接收,14:47:27.628.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D4 FF ,
8878281,接收,14:47:27.628.0,0x0000030a,标准帧,数据帧,0x04,FF 4F F5 4F ,
8878282,接收,14:47:27.638.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878283,接收,14:47:27.638.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878284,接收,14:47:27.710.0,0x00000301,标准帧,数据帧,0x08,D1 50 95 4F 00 00 00 00 ,
8878285,接收,14:47:27.710.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878286,接收,14:47:27.740.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8878287,接收,14:47:27.740.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878288,接收,14:47:27.740.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8878289,接收,14:47:27.740.0,0x0000030a,标准帧,数据帧,0x04,FF 4F F5 4F ,
8878290,接收,14:47:27.740.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878291,接收,14:47:27.740.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8878292,接收,14:47:27.808.0,0x00000301,标准帧,数据帧,0x08,D6 50 92 4F 00 00 00 00 ,
8878293,接收,14:47:27.808.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878294,接收,14:47:27.818.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8878295,接收,14:47:27.818.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878296,接收,14:47:27.829.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8878297,接收,14:47:27.829.0,0x0000030a,标准帧,数据帧,0x04,FF 4F F5 4F ,
8878298,接收,14:47:27.839.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8878299,接收,14:47:27.839.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8878300,接收,14:47:27.910.0,0x00000301,标准帧,数据帧,0x08,D6 50 96 4F 00 00 00 00 ,
8878301,接收,14:47:27.910.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8878302,接收,14:47:27.940.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8878303,接收,14:47:27.940.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8878304,接收,14:47:27.940.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8878305,接收,14:47:27.940.0,0x0000030a,标准帧,数据帧,0x04,FF 4F F5 4F ,
